id,date,country_name,state/province,population,landslide_type,trigger,fatalities,month
7522,2016-02-24,United States,Virginia,1128,Rockfall,Unknown,0.0,2.0
7524,2016-02-21,United States,West Virginia,51400,Landslide,Unknown,0.0,2.0
7526,2016-02-24,Canada,Ontario,519949,Rockfall,Freeze thaw,0.0,2.0
7527,2016-01-28,United States,North Carolina,1241,Rockfall,Unknown,0.0,1.0
7528,2016-02-24,United States,Ohio,1560,Rockfall,Rain,0.0,2.0
7529,2016-02-27,United States,Idaho,939,Rockfall,Unknown,0.0,2.0
7530,2016-02-27,United States,Idaho,485,Rockfall,Rain,0.0,2.0
7531,2016-02-14,United States,Colorado,16887,Rockfall,Freeze thaw,0.0,2.0
7532,2016-02-26,United States,Tennessee,2020,Rockfall,Unknown,0.0,2.0
7533,2016-02-27,United States,West Virginia,2184,Rockfall,Unknown,0.0,2.0
7534,2015-11-29,United States,North Carolina,1646,Mudslide,Unknown,0.0,11.0
7535,2015-12-07,United States,North Carolina,1646,Rockfall,Downpour,0.0,12.0
7537,2016-02-22,United States,West Virginia,51400,Mudslide,Unknown,0.0,2.0
7539,2016-02-23,United States,West Virginia,2406,Landslide,Rain,0.0,2.0
7540,2016-02-26,United States,West Virginia,1048,Rockfall,Unknown,0.0,2.0
7541,2016-03-02,United States,Vermont,2066,Rockfall,Unknown,0.0,3.0
